elementId,processId,activity_name,lifecycle:transition,assign_timestamp,start_timestamp,end_timestamp,case_id,resource,agent
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-02 16:11:05.584000+00:00,2019-04-02 16:11:05.888000+00:00,2019-04-02 16:12:08.813000+00:00,1264,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-02 16:12:08.813000+00:00,2019-04-03 08:55:56.623000+00:00,2019-04-03 08:58:51.244000+00:00,1264,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 16:19:16.948000+00:00,2019-04-02 08:16:48.547000+00:00,2019-04-02 08:18:14.461000+00:00,1265,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-02 08:18:14.461000+00:00,2019-04-02 12:08:54.048000+00:00,2019-04-02 12:11:54.510000+00:00,1265,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-02 12:11:54.510000+00:00,2019-04-02 12:11:54.510000+00:00,2019-04-02 12:11:54.510000+00:00,1265,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-02 12:11:54.510000+00:00,2019-04-02 12:11:54.510000+00:00,2019-04-02 12:11:54.510000+00:00,1265,Pharmacy System-000001,1
sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,cvs_pharmacy,Resolve DUR manually,COMPLETE,2019-04-02 12:11:54.510000+00:00,2019-04-02 12:11:54.510000+00:00,2019-04-02 12:13:27.515000+00:00,1265,Pharmacist-000001,0
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-02 12:13:27.515000+00:00,2019-04-02 16:14:02.298000+00:00,2019-04-02 16:17:27.738000+00:00,1265,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-02 12:13:27.515000+00:00,2019-04-02 12:13:27.515000+00:00,2019-04-02 12:13:27.515000+00:00,1265,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-02 16:17:27.738000+00:00,2019-04-02 16:17:27.738000+00:00,2019-04-02 16:18:29.931000+00:00,1265,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-02 16:18:29.931000+00:00,2019-04-03 09:04:09.393000+00:00,2019-04-03 09:06:38.985000+00:00,1265,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 16:19:32.767000+00:00,2019-04-02 08:17:14.551000+00:00,2019-04-02 08:18:48.236000+00:00,1266,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-02 08:18:48.236000+00:00,2019-04-02 12:08:56.078000+00:00,2019-04-02 12:11:08.927000+00:00,1266,Technician-000003,4
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-02 12:11:08.927000+00:00,2019-04-02 12:11:08.927000+00:00,2019-04-02 12:11:08.927000+00:00,1266,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-02 12:11:08.927000+00:00,2019-04-02 12:11:08.927000+00:00,2019-04-02 12:11:08.927000+00:00,1266,Pharmacy System-000001,1
sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,cvs_pharmacy,Resolve DUR manually,COMPLETE,2019-04-02 12:11:08.927000+00:00,2019-04-02 12:11:08.927000+00:00,2019-04-02 12:11:50.224000+00:00,1266,Pharmacist-000001,0
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-02 12:11:50.224000+00:00,2019-04-02 16:12:31.826000+00:00,2019-04-02 16:15:18.846000+00:00,1266,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-02 12:11:50.224000+00:00,2019-04-02 12:11:50.224000+00:00,2019-04-02 12:11:50.224000+00:00,1266,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-02 16:15:18.846000+00:00,2019-04-02 16:15:18.846000+00:00,2019-04-02 16:16:25.629000+00:00,1266,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-02 16:16:25.629000+00:00,2019-04-03 09:02:52.867000+00:00,2019-04-03 09:05:35.097000+00:00,1266,Technician-000002,3
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 16:23:17.740000+00:00,2019-04-02 08:19:21.671000+00:00,2019-04-02 08:21:02.356000+00:00,1267,Technician-000003,4
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-02 08:21:02.356000+00:00,2019-04-02 12:11:54.510000+00:00,2019-04-02 12:14:16.207000+00:00,1267,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-02 12:14:16.207000+00:00,2019-04-02 12:14:16.207000+00:00,2019-04-02 12:14:16.207000+00:00,1267,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-02 12:14:16.207000+00:00,2019-04-02 12:14:16.207000+00:00,2019-04-02 12:14:16.207000+00:00,1267,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-02 12:14:16.207000+00:00,2019-04-02 16:15:18.846000+00:00,2019-04-02 16:18:12.074000+00:00,1267,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-02 12:14:16.207000+00:00,2019-04-02 12:14:16.207000+00:00,2019-04-02 12:14:16.207000+00:00,1267,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-02 16:18:12.074000+00:00,2019-04-02 16:18:29.931000+00:00,2019-04-02 16:19:25.336000+00:00,1267,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-03 09:08:27.666000+00:00,2019-04-03 13:44:58.056000+00:00,2019-04-03 13:47:49.067000+00:00,1267,Technician-000003,4
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 16:26:17.994000+00:00,2019-04-02 08:22:16.607000+00:00,2019-04-02 08:23:29.488000+00:00,1268,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-02 08:23:29.488000+00:00,2019-04-02 12:14:16.207000+00:00,2019-04-02 12:16:26.981000+00:00,1268,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-02 12:16:26.981000+00:00,2019-04-02 12:16:26.981000+00:00,2019-04-02 12:16:26.981000+00:00,1268,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-02 12:16:26.981000+00:00,2019-04-02 12:16:26.981000+00:00,2019-04-02 12:16:26.981000+00:00,1268,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-02 12:16:26.981000+00:00,2019-04-02 16:17:27.738000+00:00,2019-04-02 16:20:29.729000+00:00,1268,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-02 12:16:26.981000+00:00,2019-04-02 12:16:26.981000+00:00,2019-04-02 12:16:26.981000+00:00,1268,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-02 16:20:29.729000+00:00,2019-04-02 16:20:29.729000+00:00,2019-04-02 16:21:25.438000+00:00,1268,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-02 16:21:25.438000+00:00,2019-04-03 09:08:17.788000+00:00,2019-04-03 09:11:01.566000+00:00,1268,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 16:29:56.925000+00:00,2019-04-02 08:23:22.079000+00:00,2019-04-02 08:24:53.458000+00:00,1269,Technician-000003,4
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-02 08:24:53.458000+00:00,2019-04-02 12:16:26.981000+00:00,2019-04-02 12:18:46.826000+00:00,1269,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-02 12:18:46.826000+00:00,2019-04-02 12:18:46.826000+00:00,2019-04-02 12:18:46.826000+00:00,1269,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-02 12:18:46.826000+00:00,2019-04-02 12:18:46.826000+00:00,2019-04-02 12:18:46.826000+00:00,1269,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-02 12:18:46.826000+00:00,2019-04-02 16:20:37.474000+00:00,2019-04-02 16:22:58.410000+00:00,1269,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-02 12:18:46.826000+00:00,2019-04-02 12:18:46.826000+00:00,2019-04-02 12:18:46.826000+00:00,1269,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-02 16:22:58.410000+00:00,2019-04-02 16:22:58.410000+00:00,2019-04-02 16:24:03.608000+00:00,1269,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-02 16:24:03.608000+00:00,2019-04-03 09:10:12.634000+00:00,2019-04-03 09:12:46.904000+00:00,1269,Technician-000003,4
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 16:34:08.148000+00:00,2019-04-02 08:25:15.558000+00:00,2019-04-02 08:26:52.611000+00:00,1270,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-02 08:26:52.611000+00:00,2019-04-02 12:17:12.314000+00:00,2019-04-02 12:19:32.007000+00:00,1270,Technician-000001,2
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-02 12:19:32.007000+00:00,2019-04-02 12:19:32.007000+00:00,2019-04-02 12:19:32.007000+00:00,1270,Pharmacy System-000001,1
sid-E31F3A7F-28E3-47E5-8BBF-8CF7E1C37E9C,cvs_pharmacy,Contact Doctor about refill,COMPLETE,2019-04-02 12:19:32.007000+00:00,2019-04-02 16:21:57.310000+00:00,2019-04-02 16:52:37.987000+00:00,1270,Technician-000002,3
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-02 16:52:37.987000+00:00,2019-04-02 16:52:37.987000+00:00,2019-04-02 16:52:37.987000+00:00,1270,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-02 16:52:37.987000+00:00,2019-04-03 09:23:57.877000+00:00,2019-04-03 09:27:21.109000+00:00,1270,Technician-000003,4
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-02 16:52:37.987000+00:00,2019-04-02 16:52:37.987000+00:00,2019-04-02 16:52:37.987000+00:00,1270,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-03 09:27:21.109000+00:00,2019-04-03 09:27:21.109000+00:00,2019-04-03 09:28:30.301000+00:00,1270,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-03 09:28:30.301000+00:00,2019-04-03 14:06:18.989000+00:00,2019-04-03 14:08:57.521000+00:00,1270,Technician-000002,3
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 16:34:45.934000+00:00,2019-04-02 08:26:52.611000+00:00,2019-04-02 08:28:41.759000+00:00,1271,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-02 08:28:41.759000+00:00,2019-04-02 12:18:46.826000+00:00,2019-04-02 12:21:29.999000+00:00,1271,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-02 12:21:29.999000+00:00,2019-04-02 12:21:29.999000+00:00,2019-04-02 12:21:29.999000+00:00,1271,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-02 12:21:29.999000+00:00,2019-04-02 12:21:29.999000+00:00,2019-04-02 12:21:29.999000+00:00,1271,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-02 12:21:29.999000+00:00,2019-04-02 16:24:47.902000+00:00,2019-04-02 16:28:06.131000+00:00,1271,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-02 12:21:29.999000+00:00,2019-04-02 12:21:29.999000+00:00,2019-04-02 12:21:29.999000+00:00,1271,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-02 16:28:06.131000+00:00,2019-04-02 16:28:06.131000+00:00,2019-04-02 16:29:08.812000+00:00,1271,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-02 16:29:08.812000+00:00,2019-04-03 09:12:46.904000+00:00,2019-04-03 09:15:23.167000+00:00,1271,Technician-000003,4
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 16:36:24.802000+00:00,2019-04-02 08:28:41.759000+00:00,2019-04-02 08:30:03.852000+00:00,1272,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-02 08:30:03.852000+00:00,2019-04-02 12:21:29.999000+00:00,2019-04-02 12:23:54.290000+00:00,1272,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-02 12:23:54.290000+00:00,2019-04-02 12:23:54.290000+00:00,2019-04-02 12:23:54.290000+00:00,1272,Pharmacy System-000001,1
sid-E31F3A7F-28E3-47E5-8BBF-8CF7E1C37E9C,cvs_pharmacy,Contact Doctor about refill,COMPLETE,2019-04-02 12:23:54.290000+00:00,2019-04-02 16:26:52.101000+00:00,2019-04-02 17:03:25.768000+00:00,1272,Technician-000003,4
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-02 17:03:25.768000+00:00,2019-04-02 17:03:25.768000+00:00,2019-04-02 17:03:25.768000+00:00,1272,Pharmacy System-000001,1
sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,cvs_pharmacy,Resolve DUR manually,COMPLETE,2019-04-02 17:03:25.768000+00:00,2019-04-02 17:03:25.768000+00:00,2019-04-02 17:08:08.071000+00:00,1272,Pharmacist-000001,0
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-02 17:08:08.071000+00:00,2019-04-03 09:38:19.656000+00:00,2019-04-03 09:41:23.256000+00:00,1272,Technician-000003,4
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-02 17:08:08.071000+00:00,2019-04-02 17:08:08.071000+00:00,2019-04-02 17:08:08.071000+00:00,1272,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-03 09:41:23.256000+00:00,2019-04-03 09:41:25.177000+00:00,2019-04-03 09:42:20.220000+00:00,1272,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-03 09:42:20.220000+00:00,2019-04-03 14:19:52.529000+00:00,2019-04-03 14:22:21.962000+00:00,1272,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 16:38:20.565000+00:00,2019-04-02 08:30:03.852000+00:00,2019-04-02 08:31:39.911000+00:00,1273,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-02 08:31:39.911000+00:00,2019-04-02 12:21:59.447000+00:00,2019-04-02 12:24:41.796000+00:00,1273,Technician-000001,2
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-02 12:24:41.796000+00:00,2019-04-02 12:24:41.796000+00:00,2019-04-02 12:24:41.796000+00:00,1273,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-02 12:24:41.796000+00:00,2019-04-02 12:24:41.796000+00:00,2019-04-02 12:24:41.796000+00:00,1273,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-02 12:24:41.796000+00:00,2019-04-02 16:34:21.247000+00:00,2019-04-02 16:37:30.623000+00:00,1273,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-02 12:24:41.796000+00:00,2019-04-02 12:24:41.796000+00:00,2019-04-02 12:24:41.796000+00:00,1273,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-02 16:37:30.623000+00:00,2019-04-02 16:37:30.623000+00:00,2019-04-02 16:38:38.642000+00:00,1273,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-02 16:38:38.642000+00:00,2019-04-03 09:16:09.375000+00:00,2019-04-03 09:18:42.828000+00:00,1273,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 16:44:15.977000+00:00,2019-04-02 08:31:45.349000+00:00,2019-04-02 08:33:08.665000+00:00,1274,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-02 08:33:08.665000+00:00,2019-04-02 12:23:54.290000+00:00,2019-04-02 12:26:18.339000+00:00,1274,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-02 12:26:18.339000+00:00,2019-04-02 12:26:18.339000+00:00,2019-04-02 12:26:18.339000+00:00,1274,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-02 12:26:18.339000+00:00,2019-04-02 12:26:18.339000+00:00,2019-04-02 12:26:18.339000+00:00,1274,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-02 12:26:18.339000+00:00,2019-04-02 16:40:10.657000+00:00,2019-04-02 16:43:22.660000+00:00,1274,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-02 12:26:18.339000+00:00,2019-04-02 12:26:18.339000+00:00,2019-04-02 12:26:18.339000+00:00,1274,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-02 16:43:22.660000+00:00,2019-04-02 16:43:22.660000+00:00,2019-04-02 16:44:32.188000+00:00,1274,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-02 16:44:32.188000+00:00,2019-04-03 09:18:45.613000+00:00,2019-04-03 09:21:09.869000+00:00,1274,Technician-000002,3
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 16:47:54.203000+00:00,2019-04-02 08:33:38.996000+00:00,2019-04-02 08:34:57.252000+00:00,1275,Technician-000003,4
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-02 08:34:57.252000+00:00,2019-04-02 12:26:18.339000+00:00,2019-04-02 12:28:59.557000+00:00,1275,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-02 12:28:59.557000+00:00,2019-04-02 12:28:59.557000+00:00,2019-04-02 12:28:59.557000+00:00,1275,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-02 12:28:59.557000+00:00,2019-04-02 12:28:59.557000+00:00,2019-04-02 12:28:59.557000+00:00,1275,Pharmacy System-000001,1
sid-376F3213-4B1D-4DAB-89CC-60F051627586,cvs_pharmacy,Resolve insurance issues manually,COMPLETE,2019-04-02 12:28:59.557000+00:00,2019-04-02 16:43:22.660000+00:00,2019-04-02 16:43:50.949000+00:00,1275,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-02 12:28:59.557000+00:00,2019-04-02 12:28:59.557000+00:00,2019-04-02 12:28:59.557000+00:00,1275,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-02 16:43:50.949000+00:00,2019-04-03 09:18:42.828000+00:00,2019-04-03 09:21:48.260000+00:00,1275,Technician-000001,2
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-03 09:21:48.260000+00:00,2019-04-03 09:21:48.260000+00:00,2019-04-03 09:22:54.281000+00:00,1275,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-03 09:22:54.281000+00:00,2019-04-03 13:58:38.657000+00:00,2019-04-03 14:00:52.248000+00:00,1275,Technician-000002,3
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 16:48:34.033000+00:00,2019-04-02 08:34:08.828000+00:00,2019-04-02 08:35:30.377000+00:00,1276,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-02 08:35:30.377000+00:00,2019-04-02 12:28:28.602000+00:00,2019-04-02 12:30:39.830000+00:00,1276,Technician-000003,4
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-02 12:30:39.830000+00:00,2019-04-02 12:30:39.830000+00:00,2019-04-02 12:30:39.830000+00:00,1276,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-02 12:30:39.830000+00:00,2019-04-02 12:30:39.830000+00:00,2019-04-02 12:30:39.830000+00:00,1276,Pharmacy System-000001,1
sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,cvs_pharmacy,Resolve DUR manually,COMPLETE,2019-04-02 12:30:39.830000+00:00,2019-04-02 12:30:39.830000+00:00,2019-04-02 12:33:33.258000+00:00,1276,Pharmacist-000001,0
sid-376F3213-4B1D-4DAB-89CC-60F051627586,cvs_pharmacy,Resolve insurance issues manually,COMPLETE,2019-04-02 12:33:33.258000+00:00,2019-04-02 16:53:49.255000+00:00,2019-04-02 16:54:16.974000+00:00,1276,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-02 12:33:33.258000+00:00,2019-04-02 12:33:33.258000+00:00,2019-04-02 12:33:33.258000+00:00,1276,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-02 16:54:16.974000+00:00,2019-04-03 09:27:21.109000+00:00,2019-04-03 09:30:19.636000+00:00,1276,Technician-000003,4
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-03 09:30:19.636000+00:00,2019-04-03 09:30:19.636000+00:00,2019-04-03 09:31:12.013000+00:00,1276,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-03 09:31:12.013000+00:00,2019-04-03 14:10:13.813000+00:00,2019-04-03 14:13:20.074000+00:00,1276,Technician-000003,4
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-01 17:01:37.696000+00:00,2019-04-02 08:43:46.175000+00:00,2019-04-02 08:44:49.807000+00:00,1277,Technician-000002,3
