elementId,processId,activity_name,lifecycle:transition,assign_timestamp,start_timestamp,end_timestamp,case_id,resource,agent
sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,cvs_pharmacy,Resolve DUR manually,COMPLETE,2019-04-10 10:07:21.128000+00:00,2019-04-10 10:07:21.128000+00:00,2019-04-10 10:11:55.224000+00:00,2412,Pharmacist-000001,0
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 10:11:55.224000+00:00,2019-04-10 18:29:43.035000+00:00,2019-04-10 18:32:27.253000+00:00,2412,Technician-000008,9
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:11:55.224000+00:00,2019-04-10 10:11:55.224000+00:00,2019-04-10 10:11:55.224000+00:00,2412,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-10 18:32:27.253000+00:00,2019-04-10 18:33:01.088000+00:00,2019-04-10 18:33:50.632000+00:00,2412,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-10 18:33:50.632000+00:00,2019-04-11 16:01:15.052000+00:00,2019-04-11 16:03:29.111000+00:00,2412,Technician-000003,4
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 16:55:26.456000+00:00,2019-04-09 14:03:29.727000+00:00,2019-04-09 14:05:04.305000+00:00,2413,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:05:04.305000+00:00,2019-04-10 10:06:09.160000+00:00,2019-04-10 10:08:45.093000+00:00,2413,Technician-000007,8
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:08:45.093000+00:00,2019-04-10 10:08:45.093000+00:00,2019-04-10 10:08:45.093000+00:00,2413,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:08:45.093000+00:00,2019-04-10 10:08:45.093000+00:00,2019-04-10 10:08:45.093000+00:00,2413,Pharmacy System-000001,1
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-10 10:08:45.093000+00:00,2019-04-10 18:23:43.165000+00:00,2019-04-10 18:26:41.821000+00:00,2413,Technician-000006,7
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:08:45.093000+00:00,2019-04-10 10:08:45.093000+00:00,2019-04-10 10:08:45.093000+00:00,2413,Pharmacy System-000001,1
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 16:55:56.880000+00:00,2019-04-09 14:04:03.876000+00:00,2019-04-09 14:05:36.945000+00:00,2414,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:05:36.945000+00:00,2019-04-10 10:07:27.390000+00:00,2019-04-10 10:09:27.586000+00:00,2414,Technician-000005,6
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:09:27.586000+00:00,2019-04-10 10:09:27.586000+00:00,2019-04-10 10:09:27.586000+00:00,2414,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:09:27.586000+00:00,2019-04-10 10:09:27.586000+00:00,2019-04-10 10:09:27.586000+00:00,2414,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 10:09:27.586000+00:00,2019-04-10 18:26:18.885000+00:00,2019-04-10 18:29:43.035000+00:00,2414,Technician-000006,7
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:09:27.586000+00:00,2019-04-10 10:09:27.586000+00:00,2019-04-10 10:09:27.586000+00:00,2414,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-10 18:29:43.035000+00:00,2019-04-10 18:31:01.229000+00:00,2019-04-10 18:32:01.759000+00:00,2414,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-11 16:04:06.617000+00:00,2019-04-12 13:36:50.387000+00:00,2019-04-12 13:39:04.658000+00:00,2414,Technician-000004,5
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 16:57:35.483000+00:00,2019-04-09 14:04:21.182000+00:00,2019-04-09 14:05:21.674000+00:00,2415,Technician-000007,8
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:05:21.674000+00:00,2019-04-10 10:07:21.128000+00:00,2019-04-10 10:09:35.159000+00:00,2415,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:09:35.159000+00:00,2019-04-10 10:09:35.159000+00:00,2019-04-10 10:09:35.159000+00:00,2415,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:09:35.159000+00:00,2019-04-10 10:09:35.159000+00:00,2019-04-10 10:09:35.159000+00:00,2415,Pharmacy System-000001,1
sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,cvs_pharmacy,Resolve DUR manually,COMPLETE,2019-04-10 10:09:35.159000+00:00,2019-04-10 10:11:55.224000+00:00,2019-04-10 10:14:06.694000+00:00,2415,Pharmacist-000001,0
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 10:14:06.694000+00:00,2019-04-10 18:32:27.253000+00:00,2019-04-10 18:35:14.938000+00:00,2415,Technician-000006,7
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:14:06.694000+00:00,2019-04-10 10:14:06.694000+00:00,2019-04-10 10:14:06.694000+00:00,2415,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-10 18:35:14.938000+00:00,2019-04-10 18:35:14.938000+00:00,2019-04-10 18:36:19.368000+00:00,2415,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-10 18:36:19.368000+00:00,2019-04-11 16:03:29.111000+00:00,2019-04-11 16:05:59.691000+00:00,2415,Technician-000003,4
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 17:00:58.978000+00:00,2019-04-09 14:05:04.305000+00:00,2019-04-09 14:06:25.189000+00:00,2416,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:06:25.189000+00:00,2019-04-10 10:09:27.586000+00:00,2019-04-10 10:11:48.124000+00:00,2416,Technician-000007,8
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:11:48.124000+00:00,2019-04-10 10:11:48.124000+00:00,2019-04-10 10:11:48.124000+00:00,2416,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:11:48.124000+00:00,2019-04-10 10:11:48.124000+00:00,2019-04-10 10:11:48.124000+00:00,2416,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 10:11:48.124000+00:00,2019-04-10 18:29:19.856000+00:00,2019-04-10 18:32:08.670000+00:00,2416,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:11:48.124000+00:00,2019-04-10 10:11:48.124000+00:00,2019-04-10 10:11:48.124000+00:00,2416,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-10 18:32:08.670000+00:00,2019-04-10 18:32:08.670000+00:00,2019-04-10 18:33:01.088000+00:00,2416,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-10 18:33:01.088000+00:00,2019-04-11 16:00:54.662000+00:00,2019-04-11 16:03:51.791000+00:00,2416,Technician-000004,5
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 17:01:28.141000+00:00,2019-04-09 14:05:21.674000+00:00,2019-04-09 14:07:00.840000+00:00,2417,Technician-000003,4
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:07:00.840000+00:00,2019-04-10 10:09:54.236000+00:00,2019-04-10 10:12:18.545000+00:00,2417,Technician-000001,2
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:12:18.545000+00:00,2019-04-10 10:12:18.545000+00:00,2019-04-10 10:12:18.545000+00:00,2417,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:12:18.545000+00:00,2019-04-10 10:12:18.545000+00:00,2019-04-10 10:12:18.545000+00:00,2417,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 10:12:18.545000+00:00,2019-04-10 18:32:08.670000+00:00,2019-04-10 18:35:43.418000+00:00,2417,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:12:18.545000+00:00,2019-04-10 10:12:18.545000+00:00,2019-04-10 10:12:18.545000+00:00,2417,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-10 18:35:43.418000+00:00,2019-04-10 18:36:19.368000+00:00,2019-04-10 18:37:21.513000+00:00,2417,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-10 18:37:21.513000+00:00,2019-04-11 16:04:37.273000+00:00,2019-04-11 16:07:13.230000+00:00,2417,Technician-000007,8
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 17:11:59.165000+00:00,2019-04-09 14:05:36.945000+00:00,2019-04-09 14:06:59.803000+00:00,2418,Technician-000002,3
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:06:59.803000+00:00,2019-04-10 10:09:35.159000+00:00,2019-04-10 10:12:19.157000+00:00,2418,Technician-000004,5
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:12:19.157000+00:00,2019-04-10 10:12:19.157000+00:00,2019-04-10 10:12:19.157000+00:00,2418,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:12:19.157000+00:00,2019-04-10 10:12:19.157000+00:00,2019-04-10 10:12:19.157000+00:00,2418,Pharmacy System-000001,1
sid-2D8F96BD-C99A-4D36-A951-AC29CB4A1B4A,cvs_pharmacy,Resolve DUR manually,COMPLETE,2019-04-10 10:12:19.157000+00:00,2019-04-10 10:14:06.694000+00:00,2019-04-10 10:19:49.496000+00:00,2418,Pharmacist-000001,0
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 10:19:49.496000+00:00,2019-04-10 18:44:25.497000+00:00,2019-04-10 18:47:29.305000+00:00,2418,Technician-000004,5
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:19:49.496000+00:00,2019-04-10 10:19:49.496000+00:00,2019-04-10 10:19:49.496000+00:00,2418,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-10 18:47:29.305000+00:00,2019-04-10 18:47:29.305000+00:00,2019-04-10 18:48:33.157000+00:00,2418,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-11 16:20:50.584000+00:00,2019-04-12 13:53:46.802000+00:00,2019-04-12 13:56:00.492000+00:00,2418,Technician-000005,6
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 17:14:40.949000+00:00,2019-04-09 14:06:25.189000+00:00,2019-04-09 14:08:06.682000+00:00,2419,Technician-000001,2
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:08:06.682000+00:00,2019-04-10 10:11:48.124000+00:00,2019-04-10 10:14:11.035000+00:00,2419,Technician-000003,4
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:14:11.035000+00:00,2019-04-10 10:14:11.035000+00:00,2019-04-10 10:14:11.035000+00:00,2419,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:14:11.035000+00:00,2019-04-10 10:14:11.035000+00:00,2019-04-10 10:14:11.035000+00:00,2419,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 10:14:11.035000+00:00,2019-04-10 18:35:14.938000+00:00,2019-04-10 18:38:12.145000+00:00,2419,Technician-000008,9
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:14:11.035000+00:00,2019-04-10 10:14:11.035000+00:00,2019-04-10 10:14:11.035000+00:00,2419,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-10 18:38:12.145000+00:00,2019-04-10 18:38:12.145000+00:00,2019-04-10 18:39:13.087000+00:00,2419,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-10 18:39:13.087000+00:00,2019-04-11 16:06:41.447000+00:00,2019-04-11 16:08:49.325000+00:00,2419,Technician-000001,2
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 17:16:25.837000+00:00,2019-04-09 14:06:59.803000+00:00,2019-04-09 14:08:28.250000+00:00,2420,Technician-000006,7
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:08:28.250000+00:00,2019-04-10 10:12:19.157000+00:00,2019-04-10 10:14:38.466000+00:00,2420,Technician-000005,6
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:14:38.466000+00:00,2019-04-10 10:14:38.466000+00:00,2019-04-10 10:14:38.466000+00:00,2420,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:14:38.466000+00:00,2019-04-10 10:14:38.466000+00:00,2019-04-10 10:14:38.466000+00:00,2420,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 10:14:38.466000+00:00,2019-04-10 18:35:43.418000+00:00,2019-04-10 18:38:55.849000+00:00,2420,Technician-000007,8
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:14:38.466000+00:00,2019-04-10 10:14:38.466000+00:00,2019-04-10 10:14:38.466000+00:00,2420,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-10 18:38:55.849000+00:00,2019-04-10 18:39:13.087000+00:00,2019-04-10 18:40:11.714000+00:00,2420,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-10 18:40:11.714000+00:00,2019-04-11 16:07:13.230000+00:00,2019-04-11 16:09:51.223000+00:00,2420,Technician-000008,9
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 17:16:36.220000+00:00,2019-04-09 14:07:00.840000+00:00,2019-04-09 14:08:22.060000+00:00,2421,Technician-000003,4
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:08:22.060000+00:00,2019-04-10 10:12:18.545000+00:00,2019-04-10 10:15:01.918000+00:00,2421,Technician-000008,9
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:15:01.918000+00:00,2019-04-10 10:15:01.918000+00:00,2019-04-10 10:15:01.918000+00:00,2421,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:15:01.918000+00:00,2019-04-10 10:15:01.918000+00:00,2019-04-10 10:15:01.918000+00:00,2421,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 10:15:01.918000+00:00,2019-04-10 18:38:03.146000+00:00,2019-04-10 18:41:14.292000+00:00,2421,Technician-000001,2
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:15:01.918000+00:00,2019-04-10 10:15:01.918000+00:00,2019-04-10 10:15:01.918000+00:00,2421,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-10 18:41:14.292000+00:00,2019-04-10 18:41:14.292000+00:00,2019-04-10 18:42:17.451000+00:00,2421,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-10 18:42:17.451000+00:00,2019-04-11 16:08:49.325000+00:00,2019-04-11 16:11:10.169000+00:00,2421,Technician-000007,8
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 17:19:46.013000+00:00,2019-04-09 14:08:06.682000+00:00,2019-04-09 14:09:26.723000+00:00,2422,Technician-000006,7
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:09:26.723000+00:00,2019-04-10 10:14:11.035000+00:00,2019-04-10 10:16:14.480000+00:00,2422,Technician-000003,4
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:16:14.480000+00:00,2019-04-10 10:16:14.480000+00:00,2019-04-10 10:16:14.480000+00:00,2422,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:16:14.480000+00:00,2019-04-10 10:16:14.480000+00:00,2019-04-10 10:16:14.480000+00:00,2422,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 10:16:14.480000+00:00,2019-04-10 18:38:12.145000+00:00,2019-04-10 18:41:27.786000+00:00,2422,Technician-000003,4
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:16:14.480000+00:00,2019-04-10 10:16:14.480000+00:00,2019-04-10 10:16:14.480000+00:00,2422,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-10 18:41:27.786000+00:00,2019-04-10 18:42:17.451000+00:00,2019-04-10 18:43:09.903000+00:00,2422,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-10 18:43:09.903000+00:00,2019-04-11 16:10:56.962000+00:00,2019-04-11 16:13:14.155000+00:00,2422,Technician-000004,5
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 17:20:13.579000+00:00,2019-04-09 14:08:22.060000+00:00,2019-04-09 14:09:53.463000+00:00,2423,Technician-000007,8
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:09:53.463000+00:00,2019-04-10 10:14:38.466000+00:00,2019-04-10 10:16:41.019000+00:00,2423,Technician-000002,3
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:16:41.019000+00:00,2019-04-10 10:16:41.019000+00:00,2019-04-10 10:16:41.019000+00:00,2423,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:16:41.019000+00:00,2019-04-10 10:16:41.019000+00:00,2019-04-10 10:16:41.019000+00:00,2423,Pharmacy System-000001,1
sid-376F3213-4B1D-4DAB-89CC-60F051627586,cvs_pharmacy,Resolve insurance issues manually,COMPLETE,2019-04-10 10:16:41.019000+00:00,2019-04-10 18:38:55.849000+00:00,2019-04-10 18:40:13.696000+00:00,2423,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:16:41.019000+00:00,2019-04-10 10:16:41.019000+00:00,2019-04-10 10:16:41.019000+00:00,2423,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 18:40:13.696000+00:00,2019-04-11 16:08:05.207000+00:00,2019-04-11 16:10:56.962000+00:00,2423,Technician-000008,9
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-11 16:10:56.962000+00:00,2019-04-11 16:10:56.962000+00:00,2019-04-11 16:11:56.284000+00:00,2423,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-11 16:11:56.284000+00:00,2019-04-12 13:44:32.073000+00:00,2019-04-12 13:46:40.751000+00:00,2423,Technician-000006,7
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 17:21:01.744000+00:00,2019-04-09 14:08:28.250000+00:00,2019-04-09 14:10:00.864000+00:00,2424,Technician-000006,7
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:10:00.864000+00:00,2019-04-10 10:15:01.918000+00:00,2019-04-10 10:17:39.262000+00:00,2424,Technician-000006,7
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:17:39.262000+00:00,2019-04-10 10:17:39.262000+00:00,2019-04-10 10:17:39.262000+00:00,2424,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:17:39.262000+00:00,2019-04-10 10:17:39.262000+00:00,2019-04-10 10:17:39.262000+00:00,2424,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 10:17:39.262000+00:00,2019-04-10 18:40:13.696000+00:00,2019-04-10 18:43:24.887000+00:00,2424,Technician-000002,3
sid-D859AC4F-3984-4A6B-8366-62B226C4DD53,cvs_pharmacy,Check Insurance,COMPLETE,2019-04-10 10:17:39.262000+00:00,2019-04-10 10:17:39.262000+00:00,2019-04-10 10:17:39.262000+00:00,2424,Pharmacy System-000001,1
sid-18F562AE-0F3A-489F-8660-38E177904BB0,cvs_pharmacy,Check for Quality Assurance,COMPLETE,2019-04-10 18:43:24.887000+00:00,2019-04-10 18:43:24.887000+00:00,2019-04-10 18:44:30.672000+00:00,2424,Pharmacist-000001,0
sid-6305CEC6-25BA-4B0F-8CF1-2AD6F76D8B9E,cvs_pharmacy,Pick-up,COMPLETE,2019-04-10 18:44:30.672000+00:00,2019-04-11 16:12:27.268000+00:00,2019-04-11 16:14:52.380000+00:00,2424,Technician-000002,3
sid-B116665C-63B7-4D81-A47A-358CE898E122,cvs_pharmacy,Process drop-off,COMPLETE,2019-04-08 17:21:28.363000+00:00,2019-04-09 14:09:26.723000+00:00,2019-04-09 14:11:06.416000+00:00,2425,Technician-000006,7
sid-B9F72F21-DC8A-4873-9E04-B19ED7381ADC,cvs_pharmacy,Enter prescription details,COMPLETE,2019-04-09 14:11:06.416000+00:00,2019-04-10 10:16:14.480000+00:00,2019-04-10 10:18:30.496000+00:00,2425,Technician-000008,9
sid-0B0AE587-EE27-414E-A051-D91E1866E1C3,cvs_pharmacy,Check if refill is allowed,COMPLETE,2019-04-10 10:18:30.496000+00:00,2019-04-10 10:18:30.496000+00:00,2019-04-10 10:18:30.496000+00:00,2425,Pharmacy System-000001,1
sid-2B439B6B-4DD1-4D40-902D-43B7C4F215AB,cvs_pharmacy,Check DUR,COMPLETE,2019-04-10 10:18:30.496000+00:00,2019-04-10 10:18:30.496000+00:00,2019-04-10 10:18:30.496000+00:00,2425,Pharmacy System-000001,1
sid-A4A84A0D-A58B-4650-A3F2-D1967DB8C146,cvs_pharmacy,Pack the drugs (Production),COMPLETE,2019-04-10 10:18:30.496000+00:00,2019-04-10 18:42:32.051000+00:00,2019-04-10 18:45:18.992000+00:00,2425,Technician-000006,7
