Unnamed: 0,elementId,activity_name,lifecycle:transition,start_timestamp,end_timestamp,case_id,resource,agent
1624,175660_A_DECLINED_1624,A_DECLINED,COMPLETE,2011-10-10 09:28:24.064000+00:00,2011-10-10 09:28:24.064000+00:00,175660,AN,13
1625,175660_W_Afhandelen leads_1625,W_Afhandelen leads,COMPLETE,2011-10-10 09:26:03.560000+00:00,2011-10-10 09:28:27.664000+00:00,175660,AN,13
1628,175663_A_DECLINED_1628,A_DECLINED,COMPLETE,2011-10-10 09:45:23.084000+00:00,2011-10-10 09:45:23.084000+00:00,175663,AN,13
1629,175663_W_Afhandelen leads_1629,W_Afhandelen leads,COMPLETE,2011-10-10 09:45:06.938000+00:00,2011-10-10 09:45:26.781000+00:00,175663,AN,13
1632,175678_A_DECLINED_1632,A_DECLINED,COMPLETE,2011-10-10 09:16:42.886000+00:00,2011-10-10 09:16:42.886000+00:00,175678,AN,13
1633,175678_W_Afhandelen leads_1633,W_Afhandelen leads,COMPLETE,2011-10-10 09:10:23.483000+00:00,2011-10-10 09:16:47.077000+00:00,175678,AN,13
1636,175687_A_PREACCEPTED_1636,A_PREACCEPTED,COMPLETE,2011-10-10 09:31:35.257000+00:00,2011-10-10 09:31:35.257000+00:00,175687,AN,13
1637,175687_W_Afhandelen leads_1637,W_Afhandelen leads,COMPLETE,2011-10-10 09:29:19.362000+00:00,2011-10-10 09:31:36.542000+00:00,175687,AN,13
1638,175687_W_Completeren aanvraag_1638,W_Completeren aanvraag,COMPLETE,2011-10-10 10:12:10.788000+00:00,2011-10-10 10:19:36.384000+00:00,175687,BS,44
1639,175687_A_ACCEPTED_1639,A_ACCEPTED,COMPLETE,2011-10-10 10:30:59.284000+00:00,2011-10-10 10:30:59.284000+00:00,175687,AS,18
1640,175687_O_SELECTED_1640,O_SELECTED,COMPLETE,2011-10-10 10:33:21.350000+00:00,2011-10-10 10:33:21.350000+00:00,175687,AS,18
1641,175687_A_FINALIZED_1641,A_FINALIZED,COMPLETE,2011-10-10 10:33:21.350000+00:00,2011-10-10 10:33:21.350000+00:00,175687,AS,18
1642,175687_O_CREATED_1642,O_CREATED,COMPLETE,2011-10-10 10:34:09.200000+00:00,2011-10-10 10:34:09.200000+00:00,175687,AS,18
1643,175687_O_SENT_1643,O_SENT,COMPLETE,2011-10-10 10:34:09.229000+00:00,2011-10-10 10:34:09.229000+00:00,175687,AS,18
1644,175687_W_Completeren aanvraag_1644,W_Completeren aanvraag,COMPLETE,2011-10-10 10:25:18.934000+00:00,2011-10-10 10:34:10.783000+00:00,175687,AS,18
1645,175687_W_Nabellen offertes_1645,W_Nabellen offertes,COMPLETE,2011-10-17 17:40:47.139000+00:00,2011-10-17 17:45:57.611000+00:00,175687,BL,37
1646,175687_O_CANCELLED_1646,O_CANCELLED,COMPLETE,2011-10-19 10:45:44.078000+00:00,2011-10-19 10:45:44.078000+00:00,175687,BQ,42
1647,175687_A_CANCELLED_1647,A_CANCELLED,COMPLETE,2011-10-19 10:45:44.078000+00:00,2011-10-19 10:45:44.078000+00:00,175687,BQ,42
1648,175687_W_Nabellen offertes_1648,W_Nabellen offertes,COMPLETE,2011-10-19 10:42:41.606000+00:00,2011-10-19 10:45:47.169000+00:00,175687,BQ,42
1651,175696_A_DECLINED_1651,A_DECLINED,COMPLETE,2011-10-10 09:36:25.482000+00:00,2011-10-10 09:36:25.482000+00:00,175696,AN,13
1652,175696_W_Afhandelen leads_1652,W_Afhandelen leads,COMPLETE,2011-10-10 09:33:18.473000+00:00,2011-10-10 09:36:29.076000+00:00,175696,AN,13
1655,175705_W_Afhandelen leads_1655,W_Afhandelen leads,COMPLETE,2011-10-10 09:41:20.230000+00:00,2011-10-10 09:42:10.523000+00:00,175705,AN,13
1656,175705_A_DECLINED_1656,A_DECLINED,COMPLETE,2011-10-10 09:54:35.072000+00:00,2011-10-10 09:54:35.072000+00:00,175705,AN,13
1657,175705_W_Afhandelen leads_1657,W_Afhandelen leads,COMPLETE,2011-10-10 09:53:47.219000+00:00,2011-10-10 09:54:38.221000+00:00,175705,AN,13
1663,175711_A_PREACCEPTED_1663,A_PREACCEPTED,COMPLETE,2011-10-10 09:18:45.031000+00:00,2011-10-10 09:18:45.031000+00:00,175711,AN,13
1664,175711_W_Afhandelen leads_1664,W_Afhandelen leads,COMPLETE,2011-10-10 09:17:30.452000+00:00,2011-10-10 09:18:46.437000+00:00,175711,AN,13
1665,175711_A_CANCELLED_1665,A_CANCELLED,COMPLETE,2011-10-10 10:03:42.001000+00:00,2011-10-10 10:03:42.001000+00:00,175711,BS,44
1666,175711_W_Completeren aanvraag_1666,W_Completeren aanvraag,COMPLETE,2011-10-10 09:54:34.242000+00:00,2011-10-10 10:03:44.421000+00:00,175711,BS,44
1669,175714_A_PREACCEPTED_1669,A_PREACCEPTED,COMPLETE,2011-10-10 09:26:51.165000+00:00,2011-10-10 09:26:51.165000+00:00,175714,AN,13
1670,175714_W_Afhandelen leads_1670,W_Afhandelen leads,COMPLETE,2011-10-10 09:26:10.792000+00:00,2011-10-10 09:26:52.835000+00:00,175714,AN,13
1671,175714_W_Completeren aanvraag_1671,W_Completeren aanvraag,COMPLETE,2011-10-10 12:05:18.409000+00:00,2011-10-10 12:07:00.955000+00:00,175714,BI,34
1672,175714_W_Completeren aanvraag_1672,W_Completeren aanvraag,COMPLETE,2011-10-10 16:14:41.114000+00:00,2011-10-10 16:14:54.562000+00:00,175714,BS,44
1673,175714_W_Completeren aanvraag_1673,W_Completeren aanvraag,COMPLETE,2011-10-10 17:09:05.452000+00:00,2011-10-10 17:24:21.085000+00:00,175714,BR,43
1674,175714_W_Completeren aanvraag_1674,W_Completeren aanvraag,COMPLETE,2011-10-10 18:01:06.006000+00:00,2011-10-10 18:03:46.702000+00:00,175714,BR,43
1675,175714_A_DECLINED_1675,A_DECLINED,COMPLETE,2011-10-10 18:31:41.845000+00:00,2011-10-10 18:31:41.845000+00:00,175714,BR,43
1676,175714_W_Completeren aanvraag_1676,W_Completeren aanvraag,COMPLETE,2011-10-10 18:30:15.032000+00:00,2011-10-10 18:31:45.101000+00:00,175714,BR,43
1682,175729_A_DECLINED_1682,A_DECLINED,COMPLETE,2011-10-10 09:38:04.758000+00:00,2011-10-10 09:38:04.758000+00:00,175729,AN,13
1683,175729_W_Afhandelen leads_1683,W_Afhandelen leads,COMPLETE,2011-10-10 09:37:44.670000+00:00,2011-10-10 09:38:07.860000+00:00,175729,AN,13
1689,175738_A_DECLINED_1689,A_DECLINED,COMPLETE,2011-10-10 09:36:59.279000+00:00,2011-10-10 09:36:59.279000+00:00,175738,AN,13
1690,175738_W_Afhandelen leads_1690,W_Afhandelen leads,COMPLETE,2011-10-10 09:36:42.434000+00:00,2011-10-10 09:37:03.438000+00:00,175738,AN,13
1693,175747_A_DECLINED_1693,A_DECLINED,COMPLETE,2011-10-10 09:25:45.828000+00:00,2011-10-10 09:25:45.828000+00:00,175747,AN,13
1694,175747_W_Afhandelen leads_1694,W_Afhandelen leads,COMPLETE,2011-10-10 09:25:29.913000+00:00,2011-10-10 09:25:48.754000+00:00,175747,AN,13
1703,175768_A_PREACCEPTED_1703,A_PREACCEPTED,COMPLETE,2011-10-10 09:27:54.799000+00:00,2011-10-10 09:27:54.799000+00:00,175768,AN,13
1704,175768_W_Afhandelen leads_1704,W_Afhandelen leads,COMPLETE,2011-10-10 09:27:19.131000+00:00,2011-10-10 09:27:55.843000+00:00,175768,AN,13
1705,175768_A_DECLINED_1705,A_DECLINED,COMPLETE,2011-10-10 11:55:21.684000+00:00,2011-10-10 11:55:21.684000+00:00,175768,BS,44
1706,175768_W_Completeren aanvraag_1706,W_Completeren aanvraag,COMPLETE,2011-10-10 11:41:53.644000+00:00,2011-10-10 11:55:24.528000+00:00,175768,BS,44
1715,175786_A_DECLINED_1715,A_DECLINED,COMPLETE,2011-10-10 09:50:25.589000+00:00,2011-10-10 09:50:25.589000+00:00,175786,AN,13
1716,175786_W_Afhandelen leads_1716,W_Afhandelen leads,COMPLETE,2011-10-10 09:45:01.501000+00:00,2011-10-10 09:50:28.870000+00:00,175786,AN,13
1722,175807_A_PREACCEPTED_1722,A_PREACCEPTED,COMPLETE,2011-10-10 09:48:37.693000+00:00,2011-10-10 09:48:37.693000+00:00,175807,AN,13
1723,175807_W_Afhandelen leads_1723,W_Afhandelen leads,COMPLETE,2011-10-10 09:45:47.871000+00:00,2011-10-10 09:48:39.077000+00:00,175807,AN,13
1724,175807_W_Completeren aanvraag_1724,W_Completeren aanvraag,COMPLETE,2011-10-10 15:56:06.597000+00:00,2011-10-10 16:02:08.964000+00:00,175807,BS,44
1725,175807_A_ACCEPTED_1725,A_ACCEPTED,COMPLETE,2011-10-10 16:05:41.841000+00:00,2011-10-10 16:05:41.841000+00:00,175807,BS,44
1726,175807_A_FINALIZED_1726,A_FINALIZED,COMPLETE,2011-10-10 16:07:12.311000+00:00,2011-10-10 16:07:12.311000+00:00,175807,BS,44
1727,175807_O_SELECTED_1727,O_SELECTED,COMPLETE,2011-10-10 16:07:12.311000+00:00,2011-10-10 16:07:12.311000+00:00,175807,BS,44
1728,175807_O_CREATED_1728,O_CREATED,COMPLETE,2011-10-10 16:07:13.141000+00:00,2011-10-10 16:07:13.141000+00:00,175807,BS,44
1729,175807_O_SENT_1729,O_SENT,COMPLETE,2011-10-10 16:07:13.188000+00:00,2011-10-10 16:07:13.188000+00:00,175807,BS,44
1730,175807_W_Completeren aanvraag_1730,W_Completeren aanvraag,COMPLETE,2011-10-10 16:02:18.672000+00:00,2011-10-10 16:07:14.796000+00:00,175807,BS,44
1731,175807_O_CANCELLED_1731,O_CANCELLED,COMPLETE,2011-10-10 16:09:55.174000+00:00,2011-10-10 16:09:55.174000+00:00,175807,BS,44
1732,175807_O_SELECTED_1732,O_SELECTED,COMPLETE,2011-10-10 16:09:55.174000+00:00,2011-10-10 16:09:55.174000+00:00,175807,BS,44
1733,175807_O_CREATED_1733,O_CREATED,COMPLETE,2011-10-10 16:09:56.146000+00:00,2011-10-10 16:09:56.146000+00:00,175807,BS,44
1734,175807_O_SENT_1734,O_SENT,COMPLETE,2011-10-10 16:09:56.181000+00:00,2011-10-10 16:09:56.181000+00:00,175807,BS,44
1735,175807_W_Nabellen offertes_1735,W_Nabellen offertes,COMPLETE,2011-10-10 16:07:29.084000+00:00,2011-10-10 16:09:58.628000+00:00,175807,BS,44
1736,175807_W_Nabellen offertes_1736,W_Nabellen offertes,COMPLETE,2011-10-10 16:10:26.660000+00:00,2011-10-10 16:11:33.636000+00:00,175807,BS,44
1737,175807_W_Nabellen offertes_1737,W_Nabellen offertes,COMPLETE,2011-10-17 20:29:05.710000+00:00,2011-10-17 20:30:56.807000+00:00,175807,BL,37
1738,175807_W_Nabellen offertes_1738,W_Nabellen offertes,COMPLETE,2011-10-18 13:39:42.118000+00:00,2011-10-18 13:41:58.356000+00:00,175807,AT,19
1739,175807_W_Nabellen offertes_1739,W_Nabellen offertes,COMPLETE,2011-10-19 19:04:45.709000+00:00,2011-10-19 19:06:09.914000+00:00,175807,BL,37
1740,175807_A_CANCELLED_1740,A_CANCELLED,COMPLETE,2011-10-21 19:31:47.341000+00:00,2011-10-21 19:31:47.341000+00:00,175807,BU,46
1741,175807_O_CANCELLED_1741,O_CANCELLED,COMPLETE,2011-10-21 19:31:47.341000+00:00,2011-10-21 19:31:47.341000+00:00,175807,BU,46
1742,175807_W_Nabellen offertes_1742,W_Nabellen offertes,COMPLETE,2011-10-21 19:26:37.145000+00:00,2011-10-21 19:31:49.761000+00:00,175807,BU,46
1745,175810_A_DECLINED_1745,A_DECLINED,COMPLETE,2011-10-10 09:35:21.576000+00:00,2011-10-10 09:35:21.576000+00:00,175810,AN,13
1746,175810_W_Afhandelen leads_1746,W_Afhandelen leads,COMPLETE,2011-10-10 09:33:05.115000+00:00,2011-10-10 09:35:25.704000+00:00,175810,AN,13
1749,175813_A_PREACCEPTED_1749,A_PREACCEPTED,COMPLETE,2011-10-10 09:31:21.293000+00:00,2011-10-10 09:31:21.293000+00:00,175813,AN,13
1750,175813_W_Afhandelen leads_1750,W_Afhandelen leads,COMPLETE,2011-10-10 09:29:47.672000+00:00,2011-10-10 09:31:22.383000+00:00,175813,AN,13
1751,175813_A_ACCEPTED_1751,A_ACCEPTED,COMPLETE,2011-10-10 12:35:03.538000+00:00,2011-10-10 12:35:03.538000+00:00,175813,BS,44
1752,175813_O_SELECTED_1752,O_SELECTED,COMPLETE,2011-10-10 12:37:23.326000+00:00,2011-10-10 12:37:23.326000+00:00,175813,BS,44
1753,175813_A_FINALIZED_1753,A_FINALIZED,COMPLETE,2011-10-10 12:37:23.326000+00:00,2011-10-10 12:37:23.326000+00:00,175813,BS,44
1754,175813_O_CREATED_1754,O_CREATED,COMPLETE,2011-10-10 12:37:24.140000+00:00,2011-10-10 12:37:24.140000+00:00,175813,BS,44
1755,175813_O_SENT_1755,O_SENT,COMPLETE,2011-10-10 12:37:24.172000+00:00,2011-10-10 12:37:24.172000+00:00,175813,BS,44
1756,175813_W_Completeren aanvraag_1756,W_Completeren aanvraag,COMPLETE,2011-10-10 12:27:48.163000+00:00,2011-10-10 12:37:25.485000+00:00,175813,BS,44
1757,175813_W_Nabellen offertes_1757,W_Nabellen offertes,COMPLETE,2011-10-10 12:37:45.587000+00:00,2011-10-10 12:38:21.982000+00:00,175813,BS,44
1758,175813_O_SENT_BACK_1758,O_SENT_BACK,COMPLETE,2011-10-17 10:47:09.772000+00:00,2011-10-17 10:47:09.772000+00:00,175813,BJ,35
1759,175813_W_Nabellen offertes_1759,W_Nabellen offertes,COMPLETE,2011-10-17 10:44:35.018000+00:00,2011-10-17 10:47:10.898000+00:00,175813,BJ,35
1760,175813_O_DECLINED_1760,O_DECLINED,COMPLETE,2011-10-20 10:00:29.162000+00:00,2011-10-20 10:00:29.162000+00:00,175813,AF,5
1761,175813_A_DECLINED_1761,A_DECLINED,COMPLETE,2011-10-20 10:00:29.162000+00:00,2011-10-20 10:00:29.162000+00:00,175813,AF,5
1762,175813_W_Valideren aanvraag_1762,W_Valideren aanvraag,COMPLETE,2011-10-20 09:52:47.742000+00:00,2011-10-20 10:00:33.178000+00:00,175813,AF,5
1771,175837_W_Afhandelen leads_1771,W_Afhandelen leads,COMPLETE,2011-10-10 09:38:25.943000+00:00,2011-10-10 09:42:10.514000+00:00,175837,AN,13
1772,175837_A_DECLINED_1772,A_DECLINED,COMPLETE,2011-10-10 09:52:30.502000+00:00,2011-10-10 09:52:30.502000+00:00,175837,AN,13
1773,175837_W_Afhandelen leads_1773,W_Afhandelen leads,COMPLETE,2011-10-10 09:50:45.219000+00:00,2011-10-10 09:52:34.328000+00:00,175837,AN,13
1776,175843_A_PREACCEPTED_1776,A_PREACCEPTED,COMPLETE,2011-10-10 09:35:02.946000+00:00,2011-10-10 09:35:02.946000+00:00,175843,AN,13
1777,175843_W_Afhandelen leads_1777,W_Afhandelen leads,COMPLETE,2011-10-10 09:33:11.845000+00:00,2011-10-10 09:35:04.129000+00:00,175843,AN,13
1778,175843_W_Completeren aanvraag_1778,W_Completeren aanvraag,COMPLETE,2011-10-10 10:46:35.650000+00:00,2011-10-10 12:44:14.514000+00:00,175843,BS,44
1779,175843_A_ACCEPTED_1779,A_ACCEPTED,COMPLETE,2011-10-10 12:56:52.446000+00:00,2011-10-10 12:56:52.446000+00:00,175843,BI,34
1780,175843_A_FINALIZED_1780,A_FINALIZED,COMPLETE,2011-10-10 12:58:46.330000+00:00,2011-10-10 12:58:46.330000+00:00,175843,BI,34
1781,175843_O_SELECTED_1781,O_SELECTED,COMPLETE,2011-10-10 12:58:46.330000+00:00,2011-10-10 12:58:46.330000+00:00,175843,BI,34
1782,175843_O_CREATED_1782,O_CREATED,COMPLETE,2011-10-10 12:58:47.152000+00:00,2011-10-10 12:58:47.152000+00:00,175843,BI,34
1783,175843_O_SENT_1783,O_SENT,COMPLETE,2011-10-10 12:58:47.204000+00:00,2011-10-10 12:58:47.204000+00:00,175843,BI,34
1784,175843_W_Completeren aanvraag_1784,W_Completeren aanvraag,COMPLETE,2011-10-10 12:49:52.234000+00:00,2011-10-10 12:58:48.653000+00:00,175843,BI,34
1785,175843_O_SENT_BACK_1785,O_SENT_BACK,COMPLETE,2011-10-17 11:26:10+00:00,2011-10-17 11:26:10+00:00,175843,BJ,35
1786,175843_W_Nabellen offertes_1786,W_Nabellen offertes,COMPLETE,2011-10-17 11:25:45.277000+00:00,2011-10-17 11:26:11.682000+00:00,175843,BJ,35
1787,175843_A_ACTIVATED_1787,A_ACTIVATED,COMPLETE,2011-10-20 15:19:29.507000+00:00,2011-10-20 15:19:29.507000+00:00,175843,AF,5
1788,175843_A_APPROVED_1788,A_APPROVED,COMPLETE,2011-10-20 15:19:29.507000+00:00,2011-10-20 15:19:29.507000+00:00,175843,AF,5
1789,175843_A_REGISTERED_1789,A_REGISTERED,COMPLETE,2011-10-20 15:19:29.507000+00:00,2011-10-20 15:19:29.507000+00:00,175843,AF,5
1790,175843_O_ACCEPTED_1790,O_ACCEPTED,COMPLETE,2011-10-20 15:19:29.507000+00:00,2011-10-20 15:19:29.507000+00:00,175843,AF,5
1791,175843_W_Valideren aanvraag_1791,W_Valideren aanvraag,COMPLETE,2011-10-20 14:17:52.448000+00:00,2011-10-20 15:19:36.209000+00:00,175843,AF,5
1794,175846_A_DECLINED_1794,A_DECLINED,COMPLETE,2011-10-10 09:21:53.168000+00:00,2011-10-10 09:21:53.168000+00:00,175846,AN,13
1795,175846_W_Afhandelen leads_1795,W_Afhandelen leads,COMPLETE,2011-10-10 09:19:46.708000+00:00,2011-10-10 09:21:56.405000+00:00,175846,AN,13
1796,175859_A_SUBMITTED_1796,A_SUBMITTED,COMPLETE,2011-10-10 09:02:00.923000+00:00,2011-10-10 09:02:00.923000+00:00,175859,AA,0
1797,175859_A_PARTLYSUBMITTED_1797,A_PARTLYSUBMITTED,COMPLETE,2011-10-10 09:02:03.628000+00:00,2011-10-10 09:02:03.628000+00:00,175859,AA,0
1798,175859_A_PREACCEPTED_1798,A_PREACCEPTED,COMPLETE,2011-10-10 09:02:44.075000+00:00,2011-10-10 09:02:44.075000+00:00,175859,AA,0
1799,175859_A_ACCEPTED_1799,A_ACCEPTED,COMPLETE,2011-10-10 11:12:03.356000+00:00,2011-10-10 11:12:03.356000+00:00,175859,BI,34
1800,175859_A_FINALIZED_1800,A_FINALIZED,COMPLETE,2011-10-10 11:15:00.374000+00:00,2011-10-10 11:15:00.374000+00:00,175859,BI,34
1801,175859_O_SELECTED_1801,O_SELECTED,COMPLETE,2011-10-10 11:15:00.374000+00:00,2011-10-10 11:15:00.374000+00:00,175859,BI,34
1802,175859_O_CREATED_1802,O_CREATED,COMPLETE,2011-10-10 11:15:01.558000+00:00,2011-10-10 11:15:01.558000+00:00,175859,BI,34
1803,175859_O_SENT_1803,O_SENT,COMPLETE,2011-10-10 11:15:01.593000+00:00,2011-10-10 11:15:01.593000+00:00,175859,BI,34
1804,175859_W_Completeren aanvraag_1804,W_Completeren aanvraag,COMPLETE,2011-10-10 11:05:53.533000+00:00,2011-10-10 11:15:03.118000+00:00,175859,BI,34
1805,175859_O_SENT_BACK_1805,O_SENT_BACK,COMPLETE,2011-10-14 10:46:11.143000+00:00,2011-10-14 10:46:11.143000+00:00,175859,AI,8
1806,175859_W_Nabellen offertes_1806,W_Nabellen offertes,COMPLETE,2011-10-14 10:44:16.998000+00:00,2011-10-14 10:46:13.271000+00:00,175859,AI,8
1807,175859_W_Valideren aanvraag_1807,W_Valideren aanvraag,COMPLETE,2011-10-18 09:08:32.728000+00:00,2011-10-18 09:41:04.784000+00:00,175859,AF,5
1808,175859_W_Nabellen incomplete dossiers_1808,W_Nabellen incomplete dossiers,COMPLETE,2011-10-18 10:39:30.625000+00:00,2011-10-18 10:42:37.652000+00:00,175859,AL,11
1809,175859_W_Nabellen incomplete dossiers_1809,W_Nabellen incomplete dossiers,COMPLETE,2011-10-18 11:47:43.221000+00:00,2011-10-18 11:55:20.315000+00:00,175859,AL,11
1810,175859_A_APPROVED_1810,A_APPROVED,COMPLETE,2011-10-18 12:21:12.586000+00:00,2011-10-18 12:21:12.586000+00:00,175859,AF,5
1811,175859_A_REGISTERED_1811,A_REGISTERED,COMPLETE,2011-10-18 12:21:12.586000+00:00,2011-10-18 12:21:12.586000+00:00,175859,AF,5
1812,175859_O_ACCEPTED_1812,O_ACCEPTED,COMPLETE,2011-10-18 12:21:12.586000+00:00,2011-10-18 12:21:12.586000+00:00,175859,AF,5
1813,175859_A_ACTIVATED_1813,A_ACTIVATED,COMPLETE,2011-10-18 12:21:12.586000+00:00,2011-10-18 12:21:12.586000+00:00,175859,AF,5
1814,175859_W_Valideren aanvraag_1814,W_Valideren aanvraag,COMPLETE,2011-10-18 12:01:26.226000+00:00,2011-10-18 12:21:19.576000+00:00,175859,AF,5
1815,175862_A_SUBMITTED_1815,A_SUBMITTED,COMPLETE,2011-10-10 09:23:48.032000+00:00,2011-10-10 09:23:48.032000+00:00,175862,AA,0
1816,175862_A_PARTLYSUBMITTED_1816,A_PARTLYSUBMITTED,COMPLETE,2011-10-10 09:23:48.600000+00:00,2011-10-10 09:23:48.600000+00:00,175862,AA,0
1817,175862_A_DECLINED_1817,A_DECLINED,COMPLETE,2011-10-10 09:24:25.217000+00:00,2011-10-10 09:24:25.217000+00:00,175862,AA,0
1818,175865_A_SUBMITTED_1818,A_SUBMITTED,COMPLETE,2011-10-10 10:13:46.930000+00:00,2011-10-10 10:13:46.930000+00:00,175865,AA,0
1819,175865_A_PARTLYSUBMITTED_1819,A_PARTLYSUBMITTED,COMPLETE,2011-10-10 10:13:47.990000+00:00,2011-10-10 10:13:47.990000+00:00,175865,AA,0
1820,175865_A_DECLINED_1820,A_DECLINED,COMPLETE,2011-10-10 11:39:31.692000+00:00,2011-10-10 11:39:31.692000+00:00,175865,AN,13
1821,175865_W_Afhandelen leads_1821,W_Afhandelen leads,COMPLETE,2011-10-10 11:37:41.718000+00:00,2011-10-10 11:39:34.688000+00:00,175865,AN,13
1822,175868_A_SUBMITTED_1822,A_SUBMITTED,COMPLETE,2011-10-10 10:16:51.640000+00:00,2011-10-10 10:16:51.640000+00:00,175868,AA,0
1823,175868_A_PARTLYSUBMITTED_1823,A_PARTLYSUBMITTED,COMPLETE,2011-10-10 10:16:52.124000+00:00,2011-10-10 10:16:52.124000+00:00,175868,AA,0
1824,175868_A_DECLINED_1824,A_DECLINED,COMPLETE,2011-10-10 10:17:29.727000+00:00,2011-10-10 10:17:29.727000+00:00,175868,AA,0
1825,175871_A_SUBMITTED_1825,A_SUBMITTED,COMPLETE,2011-10-10 10:46:30.392000+00:00,2011-10-10 10:46:30.392000+00:00,175871,AA,0
1826,175871_A_PARTLYSUBMITTED_1826,A_PARTLYSUBMITTED,COMPLETE,2011-10-10 10:46:31.494000+00:00,2011-10-10 10:46:31.494000+00:00,175871,AA,0
1827,175871_A_PREACCEPTED_1827,A_PREACCEPTED,COMPLETE,2011-10-10 10:48:01.308000+00:00,2011-10-10 10:48:01.308000+00:00,175871,BH,33
1828,175871_W_Afhandelen leads_1828,W_Afhandelen leads,COMPLETE,2011-10-10 10:47:32.997000+00:00,2011-10-10 10:48:02.405000+00:00,175871,BH,33
1829,175871_A_CANCELLED_1829,A_CANCELLED,COMPLETE,2011-10-10 11:16:25.574000+00:00,2011-10-10 11:16:25.574000+00:00,175871,BH,33
1830,175871_W_Completeren aanvraag_1830,W_Completeren aanvraag,COMPLETE,2011-10-10 10:48:15.155000+00:00,2011-10-10 11:16:27.219000+00:00,175871,BH,33
1831,175874_A_SUBMITTED_1831,A_SUBMITTED,COMPLETE,2011-10-10 10:49:12.026000+00:00,2011-10-10 10:49:12.026000+00:00,175874,AA,0
1832,175874_A_PARTLYSUBMITTED_1832,A_PARTLYSUBMITTED,COMPLETE,2011-10-10 10:49:14.002000+00:00,2011-10-10 10:49:14.002000+00:00,175874,AA,0
1833,175874_A_DECLINED_1833,A_DECLINED,COMPLETE,2011-10-10 10:49:54.912000+00:00,2011-10-10 10:49:54.912000+00:00,175874,AA,0
1834,175877_A_SUBMITTED_1834,A_SUBMITTED,COMPLETE,2011-10-10 10:53:12.736000+00:00,2011-10-10 10:53:12.736000+00:00,175877,AA,0
1835,175877_A_PARTLYSUBMITTED_1835,A_PARTLYSUBMITTED,COMPLETE,2011-10-10 10:53:14.096000+00:00,2011-10-10 10:53:14.096000+00:00,175877,AA,0
1836,175877_A_DECLINED_1836,A_DECLINED,COMPLETE,2011-10-10 11:03:31.046000+00:00,2011-10-10 11:03:31.046000+00:00,175877,BS,44
1837,175877_W_Afhandelen leads_1837,W_Afhandelen leads,COMPLETE,2011-10-10 10:54:29.308000+00:00,2011-10-10 11:03:34.710000+00:00,175877,BS,44
1838,175880_A_SUBMITTED_1838,A_SUBMITTED,COMPLETE,2011-10-10 10:55:54.084000+00:00,2011-10-10 10:55:54.084000+00:00,175880,AA,0
1839,175880_A_PARTLYSUBMITTED_1839,A_PARTLYSUBMITTED,COMPLETE,2011-10-10 10:55:54.602000+00:00,2011-10-10 10:55:54.602000+00:00,175880,AA,0
1840,175880_A_DECLINED_1840,A_DECLINED,COMPLETE,2011-10-10 11:39:45.656000+00:00,2011-10-10 11:39:45.656000+00:00,175880,AN,13
1841,175880_W_Afhandelen leads_1841,W_Afhandelen leads,COMPLETE,2011-10-10 11:37:49.839000+00:00,2011-10-10 11:39:48.618000+00:00,175880,AN,13
1842,175886_A_SUBMITTED_1842,A_SUBMITTED,COMPLETE,2011-10-10 11:17:32.276000+00:00,2011-10-10 11:17:32.276000+00:00,175886,AA,0
1843,175886_A_PARTLYSUBMITTED_1843,A_PARTLYSUBMITTED,COMPLETE,2011-10-10 11:17:32.849000+00:00,2011-10-10 11:17:32.849000+00:00,175886,AA,0
1844,175886_A_DECLINED_1844,A_DECLINED,COMPLETE,2011-10-10 11:39:18.997000+00:00,2011-10-10 11:39:18.997000+00:00,175886,AN,13
1845,175886_W_Afhandelen leads_1845,W_Afhandelen leads,COMPLETE,2011-10-10 11:37:56.726000+00:00,2011-10-10 11:39:21.828000+00:00,175886,AN,13
1846,175889_A_SUBMITTED_1846,A_SUBMITTED,COMPLETE,2011-10-10 11:22:25.848000+00:00,2011-10-10 11:22:25.848000+00:00,175889,AA,0
1847,175889_A_PARTLYSUBMITTED_1847,A_PARTLYSUBMITTED,COMPLETE,2011-10-10 11:22:26.385000+00:00,2011-10-10 11:22:26.385000+00:00,175889,AA,0
1848,175889_A_DECLINED_1848,A_DECLINED,COMPLETE,2011-10-10 12:00:02.243000+00:00,2011-10-10 12:00:02.243000+00:00,175889,AE,4
1849,175889_W_Afhandelen leads_1849,W_Afhandelen leads,COMPLETE,2011-10-10 11:53:30.077000+00:00,2011-10-10 12:00:07.466000+00:00,175889,AE,4
1850,175895_A_SUBMITTED_1850,A_SUBMITTED,COMPLETE,2011-10-10 11:37:32.222000+00:00,2011-10-10 11:37:32.222000+00:00,175895,AA,0
1851,175895_A_PARTLYSUBMITTED_1851,A_PARTLYSUBMITTED,COMPLETE,2011-10-10 11:37:32.623000+00:00,2011-10-10 11:37:32.623000+00:00,175895,AA,0
1852,175895_A_DECLINED_1852,A_DECLINED,COMPLETE,2011-10-10 11:38:07.579000+00:00,2011-10-10 11:38:07.579000+00:00,175895,AA,0
1853,175898_A_SUBMITTED_1853,A_SUBMITTED,COMPLETE,2011-10-10 11:40:31.480000+00:00,2011-10-10 11:40:31.480000+00:00,175898,AA,0
1854,175898_A_PARTLYSUBMITTED_1854,A_PARTLYSUBMITTED,COMPLETE,2011-10-10 11:40:32.410000+00:00,2011-10-10 11:40:32.410000+00:00,175898,AA,0
