Unnamed: 0,elementId,activity_name,lifecycle:transition,start_timestamp,end_timestamp,case_id,resource,agent
10719,183859_A_SUBMITTED_10719,A_SUBMITTED,COMPLETE,2011-11-10 13:23:19.849000+00:00,2011-11-10 13:23:19.849000+00:00,183859,AA,0
10720,183859_A_PARTLYSUBMITTED_10720,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:23:20.016000+00:00,2011-11-10 13:23:20.016000+00:00,183859,AA,0
10721,183859_A_DECLINED_10721,A_DECLINED,COMPLETE,2011-11-10 13:24:03.763000+00:00,2011-11-10 13:24:03.763000+00:00,183859,AA,0
10722,183868_A_SUBMITTED_10722,A_SUBMITTED,COMPLETE,2011-11-10 13:27:01.915000+00:00,2011-11-10 13:27:01.915000+00:00,183868,AA,0
10723,183868_A_PARTLYSUBMITTED_10723,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:27:02.016000+00:00,2011-11-10 13:27:02.016000+00:00,183868,AA,0
10724,183868_A_DECLINED_10724,A_DECLINED,COMPLETE,2011-11-10 13:27:37.362000+00:00,2011-11-10 13:27:37.362000+00:00,183868,AA,0
10725,183871_A_SUBMITTED_10725,A_SUBMITTED,COMPLETE,2011-11-10 13:27:34.109000+00:00,2011-11-10 13:27:34.109000+00:00,183871,AA,0
10726,183871_A_PARTLYSUBMITTED_10726,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:27:34.252000+00:00,2011-11-10 13:27:34.252000+00:00,183871,AA,0
10727,183871_A_DECLINED_10727,A_DECLINED,COMPLETE,2011-11-10 13:28:12.921000+00:00,2011-11-10 13:28:12.921000+00:00,183871,AA,0
10728,183877_A_SUBMITTED_10728,A_SUBMITTED,COMPLETE,2011-11-10 13:29:51.410000+00:00,2011-11-10 13:29:51.410000+00:00,183877,AA,0
10729,183877_A_PARTLYSUBMITTED_10729,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:29:51.552000+00:00,2011-11-10 13:29:51.552000+00:00,183877,AA,0
10730,183877_A_DECLINED_10730,A_DECLINED,COMPLETE,2011-11-10 15:21:49.021000+00:00,2011-11-10 15:21:49.021000+00:00,183877,BS,44
10731,183877_W_Afhandelen leads_10731,W_Afhandelen leads,COMPLETE,2011-11-10 15:17:36.652000+00:00,2011-11-10 15:21:52.641000+00:00,183877,BS,44
10732,183886_A_SUBMITTED_10732,A_SUBMITTED,COMPLETE,2011-11-10 13:40:01.567000+00:00,2011-11-10 13:40:01.567000+00:00,183886,AA,0
10733,183886_A_PARTLYSUBMITTED_10733,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:40:01.677000+00:00,2011-11-10 13:40:01.677000+00:00,183886,AA,0
10734,183886_A_DECLINED_10734,A_DECLINED,COMPLETE,2011-11-10 13:40:32.141000+00:00,2011-11-10 13:40:32.141000+00:00,183886,AA,0
10735,183889_A_SUBMITTED_10735,A_SUBMITTED,COMPLETE,2011-11-10 13:42:03.228000+00:00,2011-11-10 13:42:03.228000+00:00,183889,AA,0
10736,183889_A_PARTLYSUBMITTED_10736,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:42:03.384000+00:00,2011-11-10 13:42:03.384000+00:00,183889,AA,0
10737,183889_A_DECLINED_10737,A_DECLINED,COMPLETE,2011-11-10 15:23:15.084000+00:00,2011-11-10 15:23:15.084000+00:00,183889,BS,44
10738,183889_W_Afhandelen leads_10738,W_Afhandelen leads,COMPLETE,2011-11-10 15:22:46.306000+00:00,2011-11-10 15:23:17.852000+00:00,183889,BS,44
10739,183895_A_SUBMITTED_10739,A_SUBMITTED,COMPLETE,2011-11-10 13:47:59.565000+00:00,2011-11-10 13:47:59.565000+00:00,183895,AA,0
10740,183895_A_PARTLYSUBMITTED_10740,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:47:59.820000+00:00,2011-11-10 13:47:59.820000+00:00,183895,AA,0
10741,183895_A_DECLINED_10741,A_DECLINED,COMPLETE,2011-11-10 13:49:05.612000+00:00,2011-11-10 13:49:05.612000+00:00,183895,AA,0
10742,183898_A_SUBMITTED_10742,A_SUBMITTED,COMPLETE,2011-11-10 13:48:31.588000+00:00,2011-11-10 13:48:31.588000+00:00,183898,AA,0
10743,183898_A_PARTLYSUBMITTED_10743,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:48:31.693000+00:00,2011-11-10 13:48:31.693000+00:00,183898,AA,0
10744,183898_A_DECLINED_10744,A_DECLINED,COMPLETE,2011-11-10 13:49:16.587000+00:00,2011-11-10 13:49:16.587000+00:00,183898,AA,0
10745,183901_A_SUBMITTED_10745,A_SUBMITTED,COMPLETE,2011-11-10 13:48:51.260000+00:00,2011-11-10 13:48:51.260000+00:00,183901,AA,0
10746,183901_A_PARTLYSUBMITTED_10746,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:48:51.358000+00:00,2011-11-10 13:48:51.358000+00:00,183901,AA,0
10747,183901_A_DECLINED_10747,A_DECLINED,COMPLETE,2011-11-10 13:49:29.305000+00:00,2011-11-10 13:49:29.305000+00:00,183901,AA,0
10748,183907_A_SUBMITTED_10748,A_SUBMITTED,COMPLETE,2011-11-10 13:52:06.786000+00:00,2011-11-10 13:52:06.786000+00:00,183907,AA,0
10749,183907_A_PARTLYSUBMITTED_10749,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:52:06.892000+00:00,2011-11-10 13:52:06.892000+00:00,183907,AA,0
10750,183907_A_DECLINED_10750,A_DECLINED,COMPLETE,2011-11-10 13:52:40.796000+00:00,2011-11-10 13:52:40.796000+00:00,183907,AA,0
10751,183913_A_SUBMITTED_10751,A_SUBMITTED,COMPLETE,2011-11-10 13:54:14.825000+00:00,2011-11-10 13:54:14.825000+00:00,183913,AA,0
10752,183913_A_PARTLYSUBMITTED_10752,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:54:14.933000+00:00,2011-11-10 13:54:14.933000+00:00,183913,AA,0
10753,183913_A_DECLINED_10753,A_DECLINED,COMPLETE,2011-11-10 13:54:59.104000+00:00,2011-11-10 13:54:59.104000+00:00,183913,AA,0
10754,183919_A_SUBMITTED_10754,A_SUBMITTED,COMPLETE,2011-11-10 13:54:47.018000+00:00,2011-11-10 13:54:47.018000+00:00,183919,AA,0
10755,183919_A_PARTLYSUBMITTED_10755,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:54:47.195000+00:00,2011-11-10 13:54:47.195000+00:00,183919,AA,0
10756,183919_A_PREACCEPTED_10756,A_PREACCEPTED,COMPLETE,2011-11-10 14:23:09.396000+00:00,2011-11-10 14:23:09.396000+00:00,183919,BS,44
10757,183919_W_Afhandelen leads_10757,W_Afhandelen leads,COMPLETE,2011-11-10 14:22:25.905000+00:00,2011-11-10 14:23:10.425000+00:00,183919,BS,44
10758,183919_A_DECLINED_10758,A_DECLINED,COMPLETE,2011-11-10 14:24:08.961000+00:00,2011-11-10 14:24:08.961000+00:00,183919,BS,44
10759,183919_W_Completeren aanvraag_10759,W_Completeren aanvraag,COMPLETE,2011-11-10 14:23:40.535000+00:00,2011-11-10 14:24:11.380000+00:00,183919,BS,44
10760,183922_A_SUBMITTED_10760,A_SUBMITTED,COMPLETE,2011-11-10 13:54:50.540000+00:00,2011-11-10 13:54:50.540000+00:00,183922,AA,0
10761,183922_A_PARTLYSUBMITTED_10761,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:54:50.646000+00:00,2011-11-10 13:54:50.646000+00:00,183922,AA,0
10762,183922_A_DECLINED_10762,A_DECLINED,COMPLETE,2011-11-10 13:55:34.847000+00:00,2011-11-10 13:55:34.847000+00:00,183922,AA,0
10763,183925_A_SUBMITTED_10763,A_SUBMITTED,COMPLETE,2011-11-10 13:56:00.959000+00:00,2011-11-10 13:56:00.959000+00:00,183925,AA,0
10764,183925_A_PARTLYSUBMITTED_10764,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:56:01.037000+00:00,2011-11-10 13:56:01.037000+00:00,183925,AA,0
10765,183925_A_DECLINED_10765,A_DECLINED,COMPLETE,2011-11-10 13:56:39.981000+00:00,2011-11-10 13:56:39.981000+00:00,183925,AA,0
10766,183928_A_SUBMITTED_10766,A_SUBMITTED,COMPLETE,2011-11-10 13:58:16.289000+00:00,2011-11-10 13:58:16.289000+00:00,183928,AA,0
10767,183928_A_PARTLYSUBMITTED_10767,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 13:58:16.391000+00:00,2011-11-10 13:58:16.391000+00:00,183928,AA,0
10768,183928_A_DECLINED_10768,A_DECLINED,COMPLETE,2011-11-10 13:58:51.688000+00:00,2011-11-10 13:58:51.688000+00:00,183928,AA,0
10769,183934_A_SUBMITTED_10769,A_SUBMITTED,COMPLETE,2011-11-10 14:00:20.931000+00:00,2011-11-10 14:00:20.931000+00:00,183934,AA,0
10770,183934_A_PARTLYSUBMITTED_10770,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:00:21.062000+00:00,2011-11-10 14:00:21.062000+00:00,183934,AA,0
10771,183934_A_DECLINED_10771,A_DECLINED,COMPLETE,2011-11-10 14:01:08.556000+00:00,2011-11-10 14:01:08.556000+00:00,183934,AA,0
10772,183937_A_SUBMITTED_10772,A_SUBMITTED,COMPLETE,2011-11-10 14:01:40.368000+00:00,2011-11-10 14:01:40.368000+00:00,183937,AA,0
10773,183937_A_PARTLYSUBMITTED_10773,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:01:40.487000+00:00,2011-11-10 14:01:40.487000+00:00,183937,AA,0
10774,183937_A_DECLINED_10774,A_DECLINED,COMPLETE,2011-11-10 14:02:19.367000+00:00,2011-11-10 14:02:19.367000+00:00,183937,AA,0
10775,183940_A_SUBMITTED_10775,A_SUBMITTED,COMPLETE,2011-11-10 14:01:53.013000+00:00,2011-11-10 14:01:53.013000+00:00,183940,AA,0
10776,183940_A_PARTLYSUBMITTED_10776,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:01:53.146000+00:00,2011-11-10 14:01:53.146000+00:00,183940,AA,0
10777,183940_A_DECLINED_10777,A_DECLINED,COMPLETE,2011-11-10 14:02:32.262000+00:00,2011-11-10 14:02:32.262000+00:00,183940,AA,0
10778,183943_A_SUBMITTED_10778,A_SUBMITTED,COMPLETE,2011-11-10 14:02:25+00:00,2011-11-10 14:02:25+00:00,183943,AA,0
10779,183943_A_PARTLYSUBMITTED_10779,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:02:25.122000+00:00,2011-11-10 14:02:25.122000+00:00,183943,AA,0
10780,183943_A_PREACCEPTED_10780,A_PREACCEPTED,COMPLETE,2011-11-10 15:51:21.652000+00:00,2011-11-10 15:51:21.652000+00:00,183943,BS,44
10781,183943_W_Afhandelen leads_10781,W_Afhandelen leads,COMPLETE,2011-11-10 15:50:08.338000+00:00,2011-11-10 15:51:23.752000+00:00,183943,BS,44
10782,183943_W_Completeren aanvraag_10782,W_Completeren aanvraag,COMPLETE,2011-11-11 12:33:58.393000+00:00,2011-11-11 12:36:27.572000+00:00,183943,AO,14
10783,183943_W_Completeren aanvraag_10783,W_Completeren aanvraag,COMPLETE,2011-11-12 12:05:07.215000+00:00,2011-11-12 12:05:13.309000+00:00,183943,BD,29
10784,183943_W_Completeren aanvraag_10784,W_Completeren aanvraag,COMPLETE,2011-11-12 12:05:56.020000+00:00,2011-11-12 12:06:04.758000+00:00,183943,BD,29
10785,183943_W_Completeren aanvraag_10785,W_Completeren aanvraag,COMPLETE,2011-11-12 12:12:26.351000+00:00,2011-11-12 12:14:00.372000+00:00,183943,BD,29
10786,183943_W_Completeren aanvraag_10786,W_Completeren aanvraag,COMPLETE,2011-11-14 14:17:38.412000+00:00,2011-11-14 14:18:55.686000+00:00,183943,AM,12
10787,183943_A_DECLINED_10787,A_DECLINED,COMPLETE,2011-11-15 12:14:50.724000+00:00,2011-11-15 12:14:50.724000+00:00,183943,BS,44
10788,183943_W_Completeren aanvraag_10788,W_Completeren aanvraag,COMPLETE,2011-11-15 12:02:36.474000+00:00,2011-11-15 12:14:55.079000+00:00,183943,BS,44
10789,183946_A_SUBMITTED_10789,A_SUBMITTED,COMPLETE,2011-11-10 14:03:35.842000+00:00,2011-11-10 14:03:35.842000+00:00,183946,AA,0
10790,183946_A_PARTLYSUBMITTED_10790,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:03:35.936000+00:00,2011-11-10 14:03:35.936000+00:00,183946,AA,0
10791,183946_A_DECLINED_10791,A_DECLINED,COMPLETE,2011-11-10 14:04:35.057000+00:00,2011-11-10 14:04:35.057000+00:00,183946,AA,0
10792,183949_A_SUBMITTED_10792,A_SUBMITTED,COMPLETE,2011-11-10 14:08:42.674000+00:00,2011-11-10 14:08:42.674000+00:00,183949,AA,0
10793,183949_A_PARTLYSUBMITTED_10793,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:08:42.778000+00:00,2011-11-10 14:08:42.778000+00:00,183949,AA,0
10794,183949_A_DECLINED_10794,A_DECLINED,COMPLETE,2011-11-10 14:09:17.582000+00:00,2011-11-10 14:09:17.582000+00:00,183949,AA,0
10795,183952_A_SUBMITTED_10795,A_SUBMITTED,COMPLETE,2011-11-10 14:11:05.895000+00:00,2011-11-10 14:11:05.895000+00:00,183952,AA,0
10796,183952_A_PARTLYSUBMITTED_10796,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:11:06.050000+00:00,2011-11-10 14:11:06.050000+00:00,183952,AA,0
10797,183952_A_DECLINED_10797,A_DECLINED,COMPLETE,2011-11-10 14:11:52.851000+00:00,2011-11-10 14:11:52.851000+00:00,183952,AA,0
10798,183955_A_SUBMITTED_10798,A_SUBMITTED,COMPLETE,2011-11-10 14:13:53.713000+00:00,2011-11-10 14:13:53.713000+00:00,183955,AA,0
10799,183955_A_PARTLYSUBMITTED_10799,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:13:53.852000+00:00,2011-11-10 14:13:53.852000+00:00,183955,AA,0
10800,183955_A_DECLINED_10800,A_DECLINED,COMPLETE,2011-11-10 15:49:20.056000+00:00,2011-11-10 15:49:20.056000+00:00,183955,BS,44
10801,183955_W_Afhandelen leads_10801,W_Afhandelen leads,COMPLETE,2011-11-10 15:47:23.771000+00:00,2011-11-10 15:49:23.309000+00:00,183955,BS,44
10802,183958_A_SUBMITTED_10802,A_SUBMITTED,COMPLETE,2011-11-10 14:18:48.553000+00:00,2011-11-10 14:18:48.553000+00:00,183958,AA,0
10803,183958_A_PARTLYSUBMITTED_10803,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:18:48.718000+00:00,2011-11-10 14:18:48.718000+00:00,183958,AA,0
10804,183958_A_DECLINED_10804,A_DECLINED,COMPLETE,2011-11-10 14:19:25.159000+00:00,2011-11-10 14:19:25.159000+00:00,183958,AA,0
10805,183961_A_SUBMITTED_10805,A_SUBMITTED,COMPLETE,2011-11-10 14:23:26.444000+00:00,2011-11-10 14:23:26.444000+00:00,183961,AA,0
10806,183961_A_PARTLYSUBMITTED_10806,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:23:26.608000+00:00,2011-11-10 14:23:26.608000+00:00,183961,AA,0
10807,183961_A_DECLINED_10807,A_DECLINED,COMPLETE,2011-11-10 15:52:27.337000+00:00,2011-11-10 15:52:27.337000+00:00,183961,BS,44
10808,183961_W_Afhandelen leads_10808,W_Afhandelen leads,COMPLETE,2011-11-10 15:51:31.611000+00:00,2011-11-10 15:52:31.067000+00:00,183961,BS,44
10809,183964_A_SUBMITTED_10809,A_SUBMITTED,COMPLETE,2011-11-10 14:28:23.763000+00:00,2011-11-10 14:28:23.763000+00:00,183964,AA,0
10810,183964_A_PARTLYSUBMITTED_10810,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:28:23.911000+00:00,2011-11-10 14:28:23.911000+00:00,183964,AA,0
10811,183964_A_DECLINED_10811,A_DECLINED,COMPLETE,2011-11-10 15:54:15.685000+00:00,2011-11-10 15:54:15.685000+00:00,183964,BS,44
10812,183964_W_Afhandelen leads_10812,W_Afhandelen leads,COMPLETE,2011-11-10 15:52:38.192000+00:00,2011-11-10 15:54:18.792000+00:00,183964,BS,44
10813,183967_A_SUBMITTED_10813,A_SUBMITTED,COMPLETE,2011-11-10 14:28:29.405000+00:00,2011-11-10 14:28:29.405000+00:00,183967,AA,0
10814,183967_A_PARTLYSUBMITTED_10814,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:28:29.494000+00:00,2011-11-10 14:28:29.494000+00:00,183967,AA,0
10815,183967_A_DECLINED_10815,A_DECLINED,COMPLETE,2011-11-10 15:49:48.653000+00:00,2011-11-10 15:49:48.653000+00:00,183967,BS,44
10816,183967_W_Afhandelen leads_10816,W_Afhandelen leads,COMPLETE,2011-11-10 15:48:09.648000+00:00,2011-11-10 15:49:51.802000+00:00,183967,BS,44
10817,183970_A_SUBMITTED_10817,A_SUBMITTED,COMPLETE,2011-11-10 14:28:29.955000+00:00,2011-11-10 14:28:29.955000+00:00,183970,AA,0
10818,183970_A_PARTLYSUBMITTED_10818,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:28:30.106000+00:00,2011-11-10 14:28:30.106000+00:00,183970,AA,0
10819,183970_A_DECLINED_10819,A_DECLINED,COMPLETE,2011-11-10 14:29:26.102000+00:00,2011-11-10 14:29:26.102000+00:00,183970,AA,0
10820,183973_A_SUBMITTED_10820,A_SUBMITTED,COMPLETE,2011-11-10 14:30:13.149000+00:00,2011-11-10 14:30:13.149000+00:00,183973,AA,0
10821,183973_A_PARTLYSUBMITTED_10821,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:30:13.374000+00:00,2011-11-10 14:30:13.374000+00:00,183973,AA,0
10822,183973_A_DECLINED_10822,A_DECLINED,COMPLETE,2011-11-10 15:56:40.333000+00:00,2011-11-10 15:56:40.333000+00:00,183973,BS,44
10823,183973_W_Afhandelen leads_10823,W_Afhandelen leads,COMPLETE,2011-11-10 15:54:27.227000+00:00,2011-11-10 15:56:43.537000+00:00,183973,BS,44
10824,183976_A_SUBMITTED_10824,A_SUBMITTED,COMPLETE,2011-11-10 14:33:02.677000+00:00,2011-11-10 14:33:02.677000+00:00,183976,AA,0
10825,183976_A_PARTLYSUBMITTED_10825,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:33:02.855000+00:00,2011-11-10 14:33:02.855000+00:00,183976,AA,0
10826,183976_A_DECLINED_10826,A_DECLINED,COMPLETE,2011-11-10 15:58:42+00:00,2011-11-10 15:58:42+00:00,183976,BS,44
10827,183976_W_Afhandelen leads_10827,W_Afhandelen leads,COMPLETE,2011-11-10 15:57:02.496000+00:00,2011-11-10 15:58:44.980000+00:00,183976,BS,44
10828,183982_A_SUBMITTED_10828,A_SUBMITTED,COMPLETE,2011-11-10 14:36:12.354000+00:00,2011-11-10 14:36:12.354000+00:00,183982,AA,0
10829,183982_A_PARTLYSUBMITTED_10829,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:36:12.453000+00:00,2011-11-10 14:36:12.453000+00:00,183982,AA,0
10830,183982_A_DECLINED_10830,A_DECLINED,COMPLETE,2011-11-10 15:56:08.885000+00:00,2011-11-10 15:56:08.885000+00:00,183982,BS,44
10831,183982_W_Afhandelen leads_10831,W_Afhandelen leads,COMPLETE,2011-11-10 15:55:45.208000+00:00,2011-11-10 15:56:12.252000+00:00,183982,BS,44
10832,183988_A_SUBMITTED_10832,A_SUBMITTED,COMPLETE,2011-11-10 14:40:35.061000+00:00,2011-11-10 14:40:35.061000+00:00,183988,AA,0
10833,183988_A_PARTLYSUBMITTED_10833,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:40:35.270000+00:00,2011-11-10 14:40:35.270000+00:00,183988,AA,0
10834,183988_A_DECLINED_10834,A_DECLINED,COMPLETE,2011-11-10 14:41:15.594000+00:00,2011-11-10 14:41:15.594000+00:00,183988,AA,0
10835,183991_A_SUBMITTED_10835,A_SUBMITTED,COMPLETE,2011-11-10 14:42:17.340000+00:00,2011-11-10 14:42:17.340000+00:00,183991,AA,0
10836,183991_A_PARTLYSUBMITTED_10836,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:42:17.552000+00:00,2011-11-10 14:42:17.552000+00:00,183991,AA,0
10837,183991_A_DECLINED_10837,A_DECLINED,COMPLETE,2011-11-10 14:42:57.393000+00:00,2011-11-10 14:42:57.393000+00:00,183991,AA,0
10838,183997_A_SUBMITTED_10838,A_SUBMITTED,COMPLETE,2011-11-10 14:43:30.608000+00:00,2011-11-10 14:43:30.608000+00:00,183997,AA,0
10839,183997_A_PARTLYSUBMITTED_10839,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:43:30.745000+00:00,2011-11-10 14:43:30.745000+00:00,183997,AA,0
10840,183997_A_PREACCEPTED_10840,A_PREACCEPTED,COMPLETE,2011-11-10 14:44:12.472000+00:00,2011-11-10 14:44:12.472000+00:00,183997,AA,0
10841,183997_W_Completeren aanvraag_10841,W_Completeren aanvraag,COMPLETE,2011-11-10 18:37:32.880000+00:00,2011-11-10 18:40:28.673000+00:00,183997,BR,43
10842,183997_W_Completeren aanvraag_10842,W_Completeren aanvraag,COMPLETE,2011-11-11 14:29:12.367000+00:00,2011-11-11 14:30:33.421000+00:00,183997,BT,45
10843,183997_W_Completeren aanvraag_10843,W_Completeren aanvraag,COMPLETE,2011-11-11 20:04:09.717000+00:00,2011-11-11 20:04:24.110000+00:00,183997,BT,45
10844,183997_W_Completeren aanvraag_10844,W_Completeren aanvraag,COMPLETE,2011-11-12 12:22:48.443000+00:00,2011-11-12 12:25:23.692000+00:00,183997,AT,19
10845,183997_W_Completeren aanvraag_10845,W_Completeren aanvraag,COMPLETE,2011-11-26 11:19:17.481000+00:00,2011-11-26 11:20:21.624000+00:00,183997,BU,46
10846,183997_A_DECLINED_10846,A_DECLINED,COMPLETE,2011-11-28 11:51:14.097000+00:00,2011-11-28 11:51:14.097000+00:00,183997,AQ,16
10847,183997_W_Completeren aanvraag_10847,W_Completeren aanvraag,COMPLETE,2011-11-28 11:40:18.530000+00:00,2011-11-28 11:51:17.007000+00:00,183997,AQ,16
10848,184000_A_SUBMITTED_10848,A_SUBMITTED,COMPLETE,2011-11-10 14:43:48.345000+00:00,2011-11-10 14:43:48.345000+00:00,184000,AA,0
10849,184000_A_PARTLYSUBMITTED_10849,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:43:48.497000+00:00,2011-11-10 14:43:48.497000+00:00,184000,AA,0
10850,184000_A_DECLINED_10850,A_DECLINED,COMPLETE,2011-11-10 14:44:27.745000+00:00,2011-11-10 14:44:27.745000+00:00,184000,AA,0
10851,184003_A_SUBMITTED_10851,A_SUBMITTED,COMPLETE,2011-11-10 14:46:42.081000+00:00,2011-11-10 14:46:42.081000+00:00,184003,AA,0
10852,184003_A_PARTLYSUBMITTED_10852,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:46:42.191000+00:00,2011-11-10 14:46:42.191000+00:00,184003,AA,0
10853,184003_A_PREACCEPTED_10853,A_PREACCEPTED,COMPLETE,2011-11-10 14:47:27.623000+00:00,2011-11-10 14:47:27.623000+00:00,184003,AA,0
10854,184003_A_ACCEPTED_10854,A_ACCEPTED,COMPLETE,2011-11-10 14:54:43.748000+00:00,2011-11-10 14:54:43.748000+00:00,184003,BS,44
10855,184003_O_SELECTED_10855,O_SELECTED,COMPLETE,2011-11-10 14:54:58.030000+00:00,2011-11-10 14:54:58.030000+00:00,184003,BS,44
10856,184003_A_FINALIZED_10856,A_FINALIZED,COMPLETE,2011-11-10 14:54:58.030000+00:00,2011-11-10 14:54:58.030000+00:00,184003,BS,44
10857,184003_O_CREATED_10857,O_CREATED,COMPLETE,2011-11-10 14:54:58.991000+00:00,2011-11-10 14:54:58.991000+00:00,184003,BS,44
10858,184003_O_SENT_10858,O_SENT,COMPLETE,2011-11-10 14:54:59.022000+00:00,2011-11-10 14:54:59.022000+00:00,184003,BS,44
10859,184003_W_Completeren aanvraag_10859,W_Completeren aanvraag,COMPLETE,2011-11-10 14:48:21.185000+00:00,2011-11-10 14:55:01.275000+00:00,184003,BS,44
10860,184003_W_Nabellen offertes_10860,W_Nabellen offertes,COMPLETE,2011-11-10 14:55:11.736000+00:00,2011-11-10 14:55:13.734000+00:00,184003,BS,44
10861,184003_W_Nabellen offertes_10861,W_Nabellen offertes,COMPLETE,2011-11-10 14:55:28.802000+00:00,2011-11-10 14:56:30.399000+00:00,184003,BS,44
10862,184003_W_Nabellen offertes_10862,W_Nabellen offertes,COMPLETE,2011-11-19 12:30:06.408000+00:00,2011-11-19 12:33:32.258000+00:00,184003,AL,11
10863,184003_W_Nabellen offertes_10863,W_Nabellen offertes,COMPLETE,2011-11-24 20:07:27.445000+00:00,2011-11-24 20:09:25.191000+00:00,184003,BL,37
10864,184003_W_Nabellen offertes_10864,W_Nabellen offertes,COMPLETE,2011-11-25 18:39:08.521000+00:00,2011-11-25 19:02:56.048000+00:00,184003,BU,46
10865,184003_O_CANCELLED_10865,O_CANCELLED,COMPLETE,2011-11-28 13:27:22.476000+00:00,2011-11-28 13:27:22.476000+00:00,184003,AL,11
10866,184003_A_CANCELLED_10866,A_CANCELLED,COMPLETE,2011-11-28 13:27:22.476000+00:00,2011-11-28 13:27:22.476000+00:00,184003,AL,11
10867,184003_W_Nabellen offertes_10867,W_Nabellen offertes,COMPLETE,2011-11-28 13:27:03.244000+00:00,2011-11-28 13:27:24.565000+00:00,184003,AL,11
10868,184006_A_SUBMITTED_10868,A_SUBMITTED,COMPLETE,2011-11-10 14:48:16.932000+00:00,2011-11-10 14:48:16.932000+00:00,184006,AA,0
10869,184006_A_PARTLYSUBMITTED_10869,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 14:48:17.150000+00:00,2011-11-10 14:48:17.150000+00:00,184006,AA,0
10870,184006_A_DECLINED_10870,A_DECLINED,COMPLETE,2011-11-10 14:48:57.306000+00:00,2011-11-10 14:48:57.306000+00:00,184006,AA,0
10871,184015_A_SUBMITTED_10871,A_SUBMITTED,COMPLETE,2011-11-10 15:02:43.827000+00:00,2011-11-10 15:02:43.827000+00:00,184015,AA,0
10872,184015_A_PARTLYSUBMITTED_10872,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 15:02:44.989000+00:00,2011-11-10 15:02:44.989000+00:00,184015,AA,0
10873,184015_A_DECLINED_10873,A_DECLINED,COMPLETE,2011-11-10 16:01:25.244000+00:00,2011-11-10 16:01:25.244000+00:00,184015,AE,4
10874,184015_W_Afhandelen leads_10874,W_Afhandelen leads,COMPLETE,2011-11-10 15:58:17.358000+00:00,2011-11-10 16:01:28.589000+00:00,184015,AE,4
10875,184018_A_SUBMITTED_10875,A_SUBMITTED,COMPLETE,2011-11-10 15:03:33.176000+00:00,2011-11-10 15:03:33.176000+00:00,184018,AA,0
10876,184018_A_PARTLYSUBMITTED_10876,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 15:03:33.381000+00:00,2011-11-10 15:03:33.381000+00:00,184018,AA,0
10877,184018_A_DECLINED_10877,A_DECLINED,COMPLETE,2011-11-10 15:57:58.105000+00:00,2011-11-10 15:57:58.105000+00:00,184018,AE,4
10878,184018_W_Afhandelen leads_10878,W_Afhandelen leads,COMPLETE,2011-11-10 15:54:25.885000+00:00,2011-11-10 15:58:01.341000+00:00,184018,AE,4
10879,184021_A_SUBMITTED_10879,A_SUBMITTED,COMPLETE,2011-11-10 15:08:01.127000+00:00,2011-11-10 15:08:01.127000+00:00,184021,AA,0
10880,184021_A_PARTLYSUBMITTED_10880,A_PARTLYSUBMITTED,COMPLETE,2011-11-10 15:08:01.302000+00:00,2011-11-10 15:08:01.302000+00:00,184021,AA,0
